time	phase	flux	fluxerr			phase	flux		
2460526.830	0.633	0.999990	0.000123			1.633	0.999990		
2460526.840	0.634	0.999999	0.000425			1.634	0.999999		
2460526.850	0.635	1.000267	0.000215			1.635	1.000267		
2460526.860	0.636	1.000288	0.000178			1.636	1.000288		
2460526.870	0.637	1.000298	0.000206			1.637	1.000298		
2460526.880	0.638	1.000019	0.000364			1.638	1.000019		
2460526.890	0.639	1.000268	0.000365			1.639	1.000268		
2460526.900	0.640	0.999980	0.000354			1.64	0.999980		
2460526.910	0.641	1.000068	0.000353			1.641	1.000068		
2460526.920	0.642	1.000251	0.000017			1.642	1.000251		
2460526.930	0.643	1.000328	0.000226			1.643	1.000328		
2460526.940	0.644	1.000381	0.000144			1.644	1.000381		
2460526.950	0.645	1.000237	0.000253			1.645	1.000237		
2460526.960	0.646	1.000363	0.000289			1.646	1.000363		
2460526.970	0.647	0.999818	0.000493			1.647	0.999818		
2460526.980	0.648	1.000156	0.000386			1.648	1.000156		
2460526.990	0.649	1.000261	0.000240			1.649	1.000261		
2460527.000	0.650	1.000246	0.000369			1.65	1.000246		
2460527.010	0.651	1.000264	0.000304			1.651	1.000264		
2460527.020	0.652	1.000236	0.000181			1.652	1.000236		
2460527.030	0.653	1.000144	0.000281			1.653	1.000144		
2460527.040	0.654	1.000006	0.000017			1.654	1.000006		
2460527.050	0.655	1.000228	0.000151			1.655	1.000228		
2460527.060	0.656	1.000121	0.000399			1.656	1.000121		
2460527.070	0.657	1.000186	0.000134			1.657	1.000186		
2460527.080	0.658	0.999957	0.000332			1.658	0.999957		
2460527.090	0.659	1.000167	0.000205			1.659	1.000167		
2460527.100	0.660	1.000111	0.000403			1.66	1.000111		
2460527.110	0.661	0.999902	0.000032			1.661	0.999902		
2460527.120	0.662	1.000329	0.000209			1.662	1.000329		
2460527.130	0.663	1.000311	0.000197			1.663	1.000311		
2460527.140	0.664	1.000396	0.000431			1.664	1.000396		
2460527.150	0.665	0.999963	0.000453			1.665	0.999963		
2460527.160	0.666	1.000254	0.000383			1.666	1.000254		
2460527.170	0.667	1.000049	0.000368			1.667	1.000049		
2460527.180	0.668	1.000081	0.000158			1.668	1.000081		
2460527.190	0.669	1.000043	0.000493			1.669	1.000043		
2460527.200	0.670	1.000298	0.000148			1.67	1.000298		
2460527.210	0.671	1.000106	0.000221			1.671	1.000106		
2460527.220	0.672	0.999978	0.000414			1.672	0.999978		
2460527.230	0.673	0.999913	0.000210			1.673	0.999913		
2460527.240	0.674	1.000368	0.000036			1.674	1.000368		
2460527.250	0.675	1.000398	0.000177			1.675	1.000398		
2460527.260	0.676	1.000132	0.000359			1.676	1.000132		
2460527.270	0.677	1.000110	0.000332			1.677	1.000110		
2460527.280	0.678	1.000184	0.000211			1.678	1.000184		
2460527.290	0.679	1.000217	0.000092			1.679	1.000217		
2460527.300	0.680	1.000168	0.000374			1.68	1.000168		
2460527.310	0.681	1.000294	0.000455			1.681	1.000294		
2460527.320	0.682	1.000453	0.000036			1.682	1.000453		
2460527.330	0.683	1.000274	0.000493			1.683	1.000274		
2460527.340	0.684	1.000291	0.000255			1.684	1.000291		
2460527.350	0.685	1.000161	0.000185			1.685	1.000161		
2460527.360	0.686	1.000079	0.000493			1.686	1.000079		
2460527.370	0.687	1.000429	0.000106			1.687	1.000429		
2460527.380	0.688	1.000011	0.000377			1.688	1.000011		
2460527.390	0.689	1.000358	0.000140			1.689	1.000358		
2460527.400	0.690	0.999909	0.000258			1.69	0.999909		
2460527.410	0.691	1.000161	0.000159			1.691	1.000161		
2460527.420	0.692	1.000081	0.000478			1.692	1.000081		
2460527.430	0.693	1.000219	0.000386			1.693	1.000219		
2460527.440	0.694	1.000342	0.000488			1.694	1.000342		
2460527.450	0.695	1.000095	0.000086			1.695	1.000095		
2460527.460	0.696	1.000269	0.000349			1.696	1.000269		
2460527.470	0.697	0.999973	0.000114			1.697	0.999973		
2460527.480	0.698	1.000022	0.000442			1.698	1.000022		
2460527.490	0.699	1.000473	0.000093			1.699	1.000473		
2460527.500	0.700	1.000366	0.000072			1.7	1.000366		
2460527.510	0.701	1.000460	0.000008			1.701	1.000460		
2460527.520	0.702	1.000150	0.000073			1.702	1.000150		
2460527.530	0.703	1.000243	0.000307			1.703	1.000243		
2460527.540	0.704	1.000299	0.000316			1.704	1.000299		
2460527.550	0.705	1.000129	0.000232			1.705	1.000129		
2460527.560	0.706	1.000352	0.000329			1.706	1.000352		
2460527.570	0.707	1.000457	0.000125			1.707	1.000457		
2460527.580	0.708	1.000014	0.000293			1.708	1.000014		
2460527.590	0.709	1.000300	0.000235			1.709	1.000300		
2460527.600	0.710	1.000020	0.000162			1.71	1.000020		
2460527.610	0.711	1.000448	0.000206			1.711	1.000448		
2460527.620	0.712	1.000061	0.000074			1.712	1.000061		
2460527.630	0.713	1.000025	0.000008			1.713	1.000025		
2460527.640	0.714	1.000447	0.000149			1.714	1.000447		
2460527.650	0.715	1.000215	0.000367			1.715	1.000215		
2460527.660	0.716	1.000187	0.000468			1.716	1.000187		
2460527.670	0.717	0.999917	0.000498			1.717	0.999917		
2460527.680	0.718	1.000479	0.000066			1.718	1.000479		
2460527.690	0.719	1.000134	0.000467			1.719	1.000134		
2460527.700	0.720	1.000237	0.000065			1.72	1.000237		
2460527.710	0.721	1.000352	0.000135			1.721	1.000352		
2460527.720	0.722	1.000179	0.000377			1.722	1.000179		
2460527.730	0.723	1.000006	0.000427			1.723	1.000006		
2460527.740	0.724	1.000487	0.000055			1.724	1.000487		
2460527.750	0.725	1.000404	0.000308			1.725	1.000404		
2460527.760	0.726	1.000478	0.000492			1.726	1.000478		
2460527.770	0.727	1.000194	0.000039			1.727	1.000194		
2460527.780	0.728	1.000165	0.000271			1.728	1.000165		
2460527.790	0.729	1.000166	0.000017			1.729	1.000166		
2460527.800	0.730	1.000241	0.000115			1.73	1.000241		
2460527.810	0.731	1.000227	0.000093			1.731	1.000227		
2460527.820	0.732	1.000202	0.000378			1.732	1.000202		
2460527.830	0.733	1.000004	0.000398			1.733	1.000004		
2460527.840	0.734	1.000290	0.000110			1.734	1.000290		
2460527.850	0.735	1.000328	0.000391			1.735	1.000328		
2460527.860	0.736	1.000449	0.000328			1.736	1.000449		
2460527.870	0.737	1.000451	0.000259			1.737	1.000451		
2460527.880	0.738	1.000221	0.000092			1.738	1.000221		
2460527.890	0.739	1.000106	0.000065			1.739	1.000106		
2460527.900	0.740	1.000260	0.000174			1.74	1.000260		
2460527.910	0.741	1.000290	0.000113			1.741	1.000290		
2460527.920	0.742	1.000249	0.000103			1.742	1.000249		
2460527.930	0.743	1.000306	0.000455			1.743	1.000306		
2460527.940	0.744	1.000202	0.000266			1.744	1.000202		
2460527.950	0.745	1.000469	0.000029			1.745	1.000469		
2460527.960	0.746	1.000267	0.000144			1.746	1.000267		
2460527.970	0.747	0.999995	0.000335			1.747	0.999995		
2460527.980	0.748	1.000331	0.000015			1.748	1.000331		
2460527.990	0.749	1.000000	0.000112			1.749	1.000000		
2460528.000	0.750	1.000157	0.000327			1.75	1.000157		
2460528.010	0.751	1.000167	0.000216			1.751	1.000167		
2460528.020	0.752	0.999981	0.000434			1.752	0.999981		
2460528.030	0.753	1.000086	0.000487			1.753	1.000086		
2460528.040	0.754	0.999977	0.000190			1.754	0.999977		
2460528.050	0.755	1.000250	0.000449			1.755	1.000250		
2460528.060	0.756	1.000096	0.000104			1.756	1.000096		
2460528.070	0.757	1.000458	0.000124			1.757	1.000458		
2460528.080	0.758	1.000112	0.000108			1.758	1.000112		
2460528.090	0.759	1.000200	0.000143			1.759	1.000200		
2460528.100	0.760	0.999922	0.000042			1.76	0.999922		
2460528.110	0.761	1.000006	0.000151			1.761	1.000006		
2460528.120	0.762	1.000369	0.000145			1.762	1.000369		
2460528.130	0.763	1.000440	0.000470			1.763	1.000440		
2460528.140	0.764	1.000300	0.000019			1.764	1.000300		
2460528.150	0.765	0.999930	0.000103			1.765	0.999930		
2460528.160	0.766	1.000087	0.000291			1.766	1.000087		
2460528.170	0.767	1.000129	0.000293			1.767	1.000129		
2460528.180	0.768	1.000249	0.000156			1.768	1.000249		
2460528.190	0.769	1.000161	0.000339			1.769	1.000161		
2460528.200	0.770	1.000375	0.000111			1.77	1.000375		
2460528.210	0.771	1.000137	0.000451			1.771	1.000137		
2460528.220	0.772	0.999990	0.000375			1.772	0.999990		
2460528.230	0.773	1.000188	0.000499			1.773	1.000188		
2460528.240	0.774	1.000173	0.000381			1.774	1.000173		
2460528.250	0.775	1.000462	0.000182			1.775	1.000462		
2460528.260	0.776	1.000129	0.000385			1.776	1.000129		
2460528.270	0.777	1.000177	0.000472			1.777	1.000177		
2460528.280	0.778	1.000013	0.000020			1.778	1.000013		
2460528.290	0.779	1.000344	0.000431			1.779	1.000344		
2460528.300	0.780	1.000188	0.000288			1.78	1.000188		
2460528.310	0.781	1.000286	0.000088			1.781	1.000286		
2460528.320	0.782	1.000269	0.000128			1.782	1.000269		
2460528.330	0.783	1.000289	0.000010			1.783	1.000289		
2460528.340	0.784	0.999971	0.000025			1.784	0.999971		
2460528.350	0.785	1.000302	0.000124			1.785	1.000302		
2460528.360	0.786	1.000246	0.000021			1.786	1.000246		
2460528.370	0.787	1.000223	0.000095			1.787	1.000223		
2460528.380	0.788	1.000397	0.000067			1.788	1.000397		
2460528.390	0.789	1.000421	0.000326			1.789	1.000421		
2460528.400	0.790	1.000229	0.000428			1.79	1.000229		
2460528.410	0.791	1.000118	0.000073			1.791	1.000118		
2460528.420	0.792	1.000134	0.000427			1.792	1.000134		
2460528.430	0.793	1.000336	0.000102			1.793	1.000336		
2460528.440	0.794	1.000195	0.000313			1.794	1.000195		
2460528.450	0.795	1.000358	0.000315			1.795	1.000358		
2460528.460	0.796	1.000308	0.000337			1.796	1.000308		
2460528.470	0.797	1.000204	0.000387			1.797	1.000204		
2460528.480	0.798	1.000223	0.000008			1.798	1.000223		
2460528.490	0.799	1.000371	0.000422			1.799	1.000371		
2460528.500	0.800	1.000201	0.000468			1.8	1.000201		
2460528.510	0.801	1.000197	0.000053			1.801	1.000197		
2460528.520	0.802	1.000248	0.000006			1.802	1.000248		
2460528.530	0.803	0.999952	0.000026			1.803	0.999952		
2460528.540	0.804	1.000271	0.000365			1.804	1.000271		
2460528.550	0.805	1.000446	0.000426			1.805	1.000446		
2460528.560	0.806	1.000129	0.000029			1.806	1.000129		
2460528.570	0.807	1.000095	0.000010			1.807	1.000095		
2460528.580	0.808	1.000038	0.000291			1.808	1.000038		
2460528.590	0.809	1.000208	0.000315			1.809	1.000208		
2460528.600	0.810	1.000207	0.000201			1.81	1.000207		
2460528.610	0.811	1.000396	0.000434			1.811	1.000396		
2460528.620	0.812	1.000468	0.000282			1.812	1.000468		
2460528.630	0.813	1.000256	0.000399			1.813	1.000256		
2460528.640	0.814	1.000026	0.000257			1.814	1.000026		
2460528.650	0.815	1.000288	0.000259			1.815	1.000288		
2460528.660	0.816	0.999965	0.000342			1.816	0.999965		
2460528.670	0.817	1.000244	0.000307			1.817	1.000244		
2460528.680	0.818	1.000127	0.000477			1.818	1.000127		
2460528.690	0.819	1.000036	0.000200			1.819	1.000036		
2460528.700	0.820	1.000037	0.000094			1.82	1.000037		
2460528.710	0.821	1.000247	0.000185			1.821	1.000247		
2460528.720	0.822	1.000221	0.000117			1.822	1.000221		
2460528.730	0.823	1.000158	0.000019			1.823	1.000158		
2460528.740	0.824	1.000064	0.000107			1.824	1.000064		
2460528.750	0.825	1.000327	0.000403			1.825	1.000327		
2460528.760	0.826	1.000469	0.000279			1.826	1.000469		
2460528.770	0.827	1.000230	0.000197			1.827	1.000230		
2460528.780	0.828	0.999967	0.000283			1.828	0.999967		
2460528.790	0.829	1.000071	0.000104			1.829	1.000071		
2460528.800	0.830	1.000485	0.000189			1.83	1.000485		
2460528.810	0.831	1.000442	0.000361			1.831	1.000442		
2460528.820	0.832	1.000388	0.000461			1.832	1.000388		
2460528.830	0.833	1.000073	0.000362			1.833	1.000073		
2460528.840	0.834	1.000289	0.000360			1.834	1.000289		
2460528.850	0.835	1.000160	0.000117			1.835	1.000160		
2460528.860	0.836	1.000277	0.000222			1.836	1.000277		
2460528.870	0.837	1.000179	0.000140			1.837	1.000179		
2460528.880	0.838	1.000171	0.000181			1.838	1.000171		
2460528.890	0.839	1.000255	0.000243			1.839	1.000255		
2460528.900	0.840	1.000309	0.000228			1.84	1.000309		
2460528.910	0.841	0.999921	0.000491			1.841	0.999921		
2460528.920	0.842	1.000254	0.000121			1.842	1.000254		
2460528.930	0.843	1.000343	0.000344			1.843	1.000343		
2460528.940	0.844	1.000206	0.000010			1.844	1.000206		
2460528.950	0.845	1.000025	0.000121			1.845	1.000025		
2460528.960	0.846	0.999957	0.000290			1.846	0.999957		
2460528.970	0.847	1.000156	0.000088			1.847	1.000156		
2460528.980	0.848	1.000329	0.000367			1.848	1.000329		
2460528.990	0.849	1.000320	0.000028			1.849	1.000320		
2460529.000	0.850	1.000357	0.000276			1.85	1.000357		
2460529.010	0.851	1.000131	0.000270			1.851	1.000131		
2460529.020	0.852	1.000045	0.000187			1.852	1.000045		
2460529.030	0.853	1.000157	0.000094			1.853	1.000157		
2460529.040	0.854	0.999932	0.000426			1.854	0.999932		
2460529.050	0.855	1.000395	0.000039			1.855	1.000395		
2460529.060	0.856	1.000450	0.000221			1.856	1.000450		
2460529.070	0.857	1.000243	0.000283			1.857	1.000243		
2460529.080	0.858	1.000085	0.000069			1.858	1.000085		
2460529.090	0.859	1.000252	0.000381			1.859	1.000252		
2460529.100	0.860	1.000332	0.000306			1.86	1.000332		
2460529.110	0.861	1.000247	0.000044			1.861	1.000247		
2460529.120	0.862	1.000278	0.000195			1.862	1.000278		
2460529.130	0.863	1.000372	0.000111			1.863	1.000372		
2460529.140	0.864	1.000151	0.000401			1.864	1.000151		
2460529.150	0.865	1.000112	0.000412			1.865	1.000112		
2460529.160	0.866	0.999889	0.000303			1.866	0.999889		
2460529.170	0.867	0.999923	0.000011			1.867	0.999923		
2460529.180	0.868	1.000015	0.000205			1.868	1.000015		
2460529.190	0.869	1.000460	0.000233			1.869	1.000460		
2460529.200	0.870	1.000285	0.000457			1.87	1.000285		
2460529.210	0.871	0.999912	0.000093			1.871	0.999912		
2460529.220	0.872	1.000148	0.000412			1.872	1.000148		
2460529.230	0.873	1.000225	0.000423			1.873	1.000225		
2460529.240	0.874	1.000425	0.000139			1.874	1.000425		
2460529.250	0.875	1.000343	0.000240			1.875	1.000343		
2460529.260	0.876	1.000482	0.000461			1.876	1.000482		
2460529.270	0.877	1.000132	0.000208			1.877	1.000132		
2460529.280	0.878	1.000231	0.000358			1.878	1.000231		
2460529.290	0.879	1.000193	0.000054			1.879	1.000193		
2460529.300	0.880	1.000232	0.000378			1.88	1.000232		
2460529.310	0.881	1.000104	0.000256			1.881	1.000104		
2460529.320	0.882	1.000215	0.000261			1.882	1.000215		
2460529.330	0.883	0.999979	0.000307			1.883	0.999979		
2460529.340	0.884	0.999989	0.000256			1.884	0.999989		
2460529.350	0.885	1.000204	0.000404			1.885	1.000204		
2460529.360	0.886	1.000028	0.000378			1.886	1.000028		
2460529.370	0.887	1.000243	0.000265			1.887	1.000243		
2460529.380	0.888	1.000065	0.000416			1.888	1.000065		
2460529.390	0.889	0.999916	0.000352			1.889	0.999916		
2460529.400	0.890	1.000399	0.000395			1.89	1.000399		
2460529.410	0.891	0.999917	0.000444			1.891	0.999917		
2460529.420	0.892	1.000362	0.000393			1.892	1.000362		
2460529.430	0.893	1.000480	0.000180			1.893	1.000480		
2460529.440	0.894	1.000316	0.000459			1.894	1.000316		
2460529.450	0.895	1.000244	0.000038			1.895	1.000244		
2460529.460	0.896	0.999900	0.000230			1.896	0.999900		
2460529.470	0.897	1.000050	0.000065			1.897	1.000050		
2460529.480	0.898	1.000085	0.000390			1.898	1.000085		
2460529.490	0.899	1.000382	0.000194			1.899	1.000382		
2460529.500	0.900	1.000418	0.000279			1.9	1.000418		
2460529.510	0.901	1.000496	0.000120			1.901	1.000496		
2460529.520	0.902	1.000311	0.000178			1.902	1.000311		
2460529.530	0.903	0.999825	0.000483			1.903	0.999825		
2460529.540	0.904	1.000338	0.000137			1.904	1.000338		
2460529.550	0.905	1.000185	0.000240			1.905	1.000185		
2460529.560	0.906	1.000295	0.000199			1.906	1.000295		
2460529.570	0.907	1.000068	0.000247			1.907	1.000068		
2460529.580	0.908	1.000309	0.000172			1.908	1.000309		
2460529.590	0.909	1.000089	0.000266			1.909	1.000089		
2460529.600	0.910	1.000078	0.000089			1.91	1.000078		
2460529.610	0.911	1.000317	0.000071			1.911	1.000317		
2460529.620	0.912	1.000194	0.000249			1.912	1.000194		
2460529.630	0.913	1.000488	0.000123			1.913	1.000488		
2460529.640	0.914	1.000067	0.000216			1.914	1.000067		
2460529.650	0.915	1.000020	0.000133			1.915	1.000020		
2460529.660	0.916	1.000207	0.000093			1.916	1.000207		
2460529.670	0.917	0.999960	0.000331			1.917	0.999960		
2460529.680	0.918	1.000365	0.000219			1.918	1.000365		
2460529.690	0.919	1.000204	0.000385			1.919	1.000204		
2460529.700	0.920	0.999944	0.000497			1.92	0.999944		
2460529.710	0.921	0.999980	0.000050			1.921	0.999980		
2460529.720	0.922	0.999803	0.000241			1.922	0.999803		
2460529.730	0.923	1.000052	0.000175			1.923	1.000052		
2460529.740	0.924	1.000468	0.000309			1.924	1.000468		
2460529.750	0.925	1.000171	0.000013			1.925	1.000171		
2460529.760	0.926	1.000444	0.000241			1.926	1.000444		
2460529.770	0.927	1.000056	0.000497			1.927	1.000056		
2460529.780	0.928	1.000129	0.000084			1.928	1.000129		
2460529.790	0.929	1.000188	0.000402			1.929	1.000188		
2460529.800	0.930	0.999980	0.000282			1.93	0.999980		
2460529.810	0.931	1.000183	0.000181			1.931	1.000183		
2460529.820	0.932	1.000439	0.000200			1.932	1.000439		
2460529.830	0.933	1.000034	0.000263			1.933	1.000034		
2460529.840	0.934	0.999810	0.000489			1.934	0.999810		
2460529.850	0.935	1.000220	0.000368			1.935	1.000220		
2460529.860	0.936	1.000110	0.000009			1.936	1.000110		
2460529.870	0.937	1.000176	0.000266			1.937	1.000176		
2460529.880	0.938	1.000433	0.000415			1.938	1.000433		
2460529.890	0.939	1.000101	0.000017			1.939	1.000101		
2460529.900	0.940	1.000151	0.000327			1.94	1.000151		
2460529.910	0.941	1.000095	0.000428			1.941	1.000095		
2460529.920	0.942	0.999989	0.000450			1.942	0.999989		
2460529.930	0.943	1.000080	0.000448			1.943	1.000080		
2460529.940	0.944	1.000089	0.000434			1.944	1.000089		
2460529.950	0.945	1.000117	0.000270			1.945	1.000117		
2460529.960	0.946	1.000216	0.000065			1.946	1.000216		
2460529.970	0.947	0.999834	0.000462			1.947	0.999834		
2460529.980	0.948	1.000229	0.000030			1.948	1.000229		
2460529.990	0.949	1.000413	0.000252			1.949	1.000413		
2460530.000	0.950	1.000320	0.000168			1.95	1.000320		
2460530.010	0.951	1.000251	0.000083			1.951	1.000251		
2460530.020	0.952	0.999934	0.000245			1.952	0.999934		
2460530.030	0.953	0.999984	0.000373			1.953	0.999984		
2460530.040	0.954	1.000359	0.000367			1.954	1.000359		
2460530.050	0.955	1.000201	0.000250			1.955	1.000201		
2460530.060	0.956	1.000050	0.000474			1.956	1.000050		
2460530.070	0.957	1.000398	0.000421			1.957	1.000398		
2460530.080	0.958	1.000300	0.000411			1.958	1.000300		
2460530.090	0.959	1.000105	0.000092			1.959	1.000105		
2460530.100	0.960	1.000142	0.000190			1.96	1.000142		
2460530.110	0.961	1.000258	0.000081			1.961	1.000258		
2460530.120	0.962	1.000476	0.000140			1.962	1.000476		
2460530.130	0.963	1.000131	0.000039			1.963	1.000131		
2460530.140	0.964	1.000308	0.000157			1.964	1.000308		
2460530.150	0.965	0.999920	0.000131			1.965	0.999920		
2460530.160	0.966	0.999959	0.000250			1.966	0.999959		
2460530.170	0.967	0.999934	0.000097			1.967	0.999934		
2460530.180	0.968	1.000451	0.000483			1.968	1.000451		
2460530.190	0.969	1.000407	0.000224			1.969	1.000407		
2460530.200	0.970	0.999913	0.000039			1.97	0.999913		
2460530.210	0.971	0.999933	0.000492			1.971	0.999933		
2460530.220	0.972	1.000198	0.000132			1.972	1.000198		
2460530.230	0.973	1.000223	0.000109			1.973	1.000223		
